0.0005625
0.0011875
-0.000125
0.0008125
0.001375
-0.0006875
-0.0008125
-0.0003125
-0.0001875
0.0003125
0.0005625
0.0004375
-0.0010625
-0.0003125
0.0005
-0.002
-0.000375
0.00225
-0.0001875
0.0005625
-0.0005
0.0005
0.000125
0.00275
0.00075
0.0020625
0.00075
0.0003125
0.000625
-0.0001875
-0.001625
0.001125
0.0005
0.0009375
0.000375
-0.0011875
0.001125
-0.00025
0.0003125
6.25e-05
0.000625
0.0005625
-0.00025
0.0008125
-0.00025
-0.000875
0.0036875
0.00125
0.001625
-0.0001875
-0.001625
0.000375
0.0010625
0.0003125
0.001
0.0010625
0.001125
0.0014375
-0.00075
0.003125
0.0019375
-6.25e-05
0.000875
0.0001875
-0.000125
0.00325
0.0004375
0.00175
